_id,workId,mpName,mp_id,assigned_mp_name,assigned_mp_id,house,lsTerm,state,constituency,ida,workCategory,workDescription,recommendationDate,recommendedAmount,hasPayments,totalPaid,paymentCount,finalAmount,status,completedDate,hasImage,date,createdAt
6a90da2960cc5ec1e4c51f84,188982,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of roads from Kondeshwar Road to Buddha Vihara in Mouje Mhasala (Anjangaon Bari) Taluka Amravati.,,,,,,1492290.0,completed,2026-02-18,False,2026-02-18,2026-08-28
6a89c8052f87e3172f71e170,263222,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Supplying books to government-recognized Mahatma Gandhi Public Library, Habib Nagar,  Amravati.",2026-01-30,50000.0,False,0.0,0,,recommended,,,2026-01-30,
6a89c8052f87e3172f71e16b,263214,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Construction of drain from the house of Shri Prakash Kale to the house of Shri Sahebrao Thackeray in Ward No. 2, Village P. Belaj, Taluka Chandur Bazar.",2026-01-30,500000.0,False,0.0,0,,recommended,,,2026-01-30,
6a89c8052f87e3172f71e169,263212,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of wall compound at Jamalpur to the Buddhist cemetery under Gram Panchayat Shirajgaon band Taluka Chandur Bazar under,2026-01-30,700000.0,False,0.0,0,,recommended,,,2026-01-30,
6a90da2960cc5ec1e4c51724,200109,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Supply of All in One Integrated Solar Device at the playground at Rahatgaon Jetavan Nirvana Bhoomi, Ward No. 1, under M. N. Pa. Amravati.",,,,,,299962.0,completed,2026-01-22,True,2026-01-22,2026-08-28
6a90da2960cc5ec1e4c51721,200107,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Supply of All in One Integrated Solar Device at the playground at Ward No. 4 Jamil Colony, under Amc Amravati.",,,,,,299962.0,completed,2026-01-22,True,2026-01-22,2026-08-28
6a89c8052f87e3172f71dae5,260381,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a warehouse on the land owned by the Gram Panchayat Sawarkhed Taluka Morshi.,2026-01-22,1000000.0,False,0.0,0,,recommended,,,2026-01-22,
6a90da2960cc5ec1e4c4fd3f,180045,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at ard no 2 purnanagar ta bhatkuli,,,,,,800000.0,completed,2026-01-17,True,2026-01-17,2026-08-28
6a89c8052f87e3172f71d743,258916,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road and installing peving near Ramakrishna Hari Temple at wandli ta Bhatkuli.,2026-01-13,1000000.0,True,951150.0,1,,recommended,,,2026-01-13,
6a89c8052f87e3172f71d781,259059,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction OF drain from Gangadhar Pathre house to Anant Pathre house at anchalwadi ta bhatkuli,2026-01-13,479000.0,True,479000.0,1,,recommended,,,2026-01-13,
6a89c8052f87e3172f71d782,259060,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of  road from Tejas Thackeray house to Ishwardas Wankhade house at anchalwadi ta bhatkuli,2026-01-13,499000.0,True,498287.0,1,,recommended,,,2026-01-13,
6a89c8052f87e3172f71d5d3,258218,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"To establish an open gym on the land owned by the Gram Panchayat at Salora Village, Ta Tiwasa.",2026-01-13,500000.0,False,0.0,0,,recommended,,,2026-01-13,
6a89c8052f87e3172f71d783,259061,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction Of Community hall at anchalwadi near Dr Babasaheb Ambedkar Statue ta bhatkuli,2026-01-13,1000000.0,False,0.0,0,,recommended,,,2026-01-13,
6a89c8052f87e3172f71d5d4,258223,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of community hall at salora bu ta tiosa near sevalal maharaj temple,2026-01-13,1000000.0,False,0.0,0,,recommended,,,2026-01-13,
6a90da2960cc5ec1e4c5124e,249985,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at prabhag no 4 jamil colony rashidiya masjid to mobin master house,,,,,,996015.0,completed,2026-01-07,False,2026-01-07,2026-08-28
6a90da2960cc5ec1e4c512e7,249987,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at prabhag no 4 jamil colony from mobin master house to meraj khan pathan house,,,,,,986321.0,completed,2026-01-07,False,2026-01-07,2026-08-28
6a90da2960cc5ec1e4c512c1,199856,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Construction of drain at prabhag no 14 budhgwara shri fukate house to shree dhupatne house , amravati",,,,,,787875.0,completed,2026-01-07,False,2026-01-07,2026-08-28
6a90da2960cc5ec1e4c512c3,203657,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"construction of road at prabhag no 14 , budhawara infront of tuljagir wada , amravati",,,,,,775116.0,completed,2026-01-07,False,2026-01-07,2026-08-28
6a89c8052f87e3172f71cf17,254666,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"To supply computer sets, printers, scanners and UPS to Gurukul Madhyamik Vidyalaya Shivar Taluka Daryapur, a government aided school.",2025-12-18,400000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71caaf,252257,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Installation of solar light at kabrasthan nandgaon peth ta. amravati,2025-12-18,289000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71cf1b,254670,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a road from Ishaq Pahalwan house to Kalam Saudagar house at Gram. P. Brahmanwada Thadi Tal. Chandur Bazar Ward No. 1,2025-12-18,700000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71cab1,252259,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"install paving blocks at J. D. Patil Sangludkar College, Daryapur, Government land in front of Dr. Punjabrao Deshmukh statue area",2025-12-18,600000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71cab0,252258,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of road at lehagon ta. daryapur near dipmala marimata mandir,2025-12-18,300000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71cf1c,254671,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a road from Hamidakha Saudagar house to Najau Qureshi house at Gram Panchayat Brahmanwada Thadi Taluka Chandur Bazar Ward No. 1,2025-12-18,800000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71cf19,254668,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Construction of wall compound at   at Datta Mandir area , shirala ta  Amravati.",2025-12-18,600000.0,False,0.0,0,,recommended,,,2025-12-18,
6a89c8052f87e3172f71c569,249998,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at nerpingalai ta morshi at ward no 3 bajarpeth,2025-11-22,1000000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c565,249991,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at shendurjana mahore ta tiosa in ward no 3,2025-11-22,1000000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c571,250013,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,installation of borewells at prabhag no 11 frezarpura near prabuddha mandal,2025-11-22,100000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c562,249988,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at kamunja ta amravati from raosaheb dhote house to akshay warhade house,2025-11-22,500000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c564,249990,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at thugaon ta. amravati near hanuman temple,2025-11-22,1000000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c56a,250000,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at vitthalapur ta. amravati near rajeshwar mauli temple,2025-11-22,1000000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c573,250017,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,installing borewell at prabhag no 11 frezarpura nagina masjid near prafull lokhande house,2025-11-22,100000.0,False,0.0,0,,recommended,,,2025-11-22,
6a89c8052f87e3172f71c56c,250002,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at antora ta amravati from dilip sawai house to ashokrao vaidya house,2025-11-22,1000000.0,False,0.0,0,,recommended,,,2025-11-22,
6a90da2960cc5ec1e4c5055a,217148,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Instaalation Of peving block at rajebua tempale area darapur ta daryapur,,,,,,692605.0,completed,2025-11-21,False,2025-11-21,2026-08-28
6a90da2960cc5ec1e4c502c1,143947,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction Of Community Hall At Hirur Purna Ta. Chandur Bazar,,,,,,1441000.0,completed,2025-11-13,True,2025-11-13,2026-08-28
6a90da2960cc5ec1e4c4feef,243544,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of wall compound at Banosa Memon Jamaat graveyard area under N.P. Daryapur.,,,,,,998755.0,completed,2025-10-29,True,2025-10-29,2026-08-28
6a89c8052f87e3172f71bb58,243759,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at ward no 3 waruda ta. tiosa,2025-10-29,1000000.0,False,0.0,0,,recommended,,,2025-10-29,
6a89c8052f87e3172f71bb59,243760,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of roads leading to tribal settlements at Fatehpur Taluka Tivasa under Gram Panchayat Shivangaon.,2025-10-29,1000000.0,False,0.0,0,,recommended,,,2025-10-29,
6a89c8052f87e3172f71bb5a,243761,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a culvert bridge  near Yetai Buwa Temple at   Shendola Khurd Tal. Tivasa.,2025-10-29,1000000.0,False,0.0,0,,recommended,,,2025-10-29,
6a89c8052f87e3172f71bb5b,243762,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Construction of a road from Ravindra Aware house to the main road, from Prahlad Kothe house to Avinash Gatphane to the water tank in Nandura Pinglai Taluka Amravati.",2025-10-29,1000000.0,False,0.0,0,,recommended,,,2025-10-29,
6a89c8052f87e3172f71bb5d,243768,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a hall on the land owned by the Gram Panchayat near Shri Krishna Temple at  Devgaon Taluka Achalpur Ward No. 2,2025-10-29,1000000.0,False,0.0,0,,recommended,,,2025-10-29,
6a90da2960cc5ec1e4c4fcb8,145331,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at Khartalegaon Ta.Bhatkuli From Gunwant Kuche Home To Dnyaneshvar Navare Home,,,,,,694357.0,completed,2025-10-24,True,2025-10-24,2026-08-28
6a90da2960cc5ec1e4c4fcb2,189777,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at waki ta. bhatkuli,,,,,,781671.0,completed,2025-10-18,True,2025-10-18,2026-08-28
6a90da2960cc5ec1e4c4fbc5,217109,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road at mominpura  from ismail bhai house to ibrahim bal hous at achalpur municiple corporation,,,,,,693022.0,completed,2025-10-16,False,2025-10-16,2026-08-28
6a90da2960cc5ec1e4c4f9fa,136716,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,CONSTRUCTION OF BOUNDRY WALL AT KOTAMI GRAAMPANCHAYAT DAHENDRI TAQ. CHIKHALDARA DIST AMRAVATI,,,,,,994082.0,completed,2025-10-14,True,2025-10-14,2026-08-28
6a90da2960cc5ec1e4c4f67c,136532,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"CONSTRUCTION COMMUNITY HALL AT  WARD NO 9 WALMIKI NAGAR , DARYAPUR , DIST AMRAVATI",,,,,,1499996.0,completed,2025-10-01,True,2025-10-01,2026-08-28
6a90da2960cc5ec1e4c4f67e,200115,BALWANT BASWANT WANKHADE,6a90d9e460cc5ec1e4c30a42,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"Providing equipment in the gym at Janak Residency, Navi Wasti Badnera.",,,,,,499860.0,completed,2025-10-01,False,2025-10-01,2026-08-28
6a89c8052f87e3172f71a94f,233388,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at belora near dr ambedkar statue ta. daryapur,2025-09-16,1200000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a951,233391,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,installing peving block near panchshil zenda at kalgavhan ta anjangaon surji,2025-09-16,500000.0,True,498615.0,1,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a958,233398,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at katkhed ta daryapur,2025-09-16,1200000.0,True,853761.0,1,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a863,232957,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of drain from bajrangbali mandir to ramesh jambu house at sonapur ta. chikhaldara,2025-09-16,1000000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a88d,233017,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of a compound for the Christian cemetery in Ward No. 2.dharni,2025-09-16,1000000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a94d,233385,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,"construction of community hall near dr babasaheb ambedkar statue at saundali under golegaon grampanchayat , ta. daryapur",2025-09-16,1200000.0,True,1198341.0,2,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a7f7,232699,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,installing solar high mast at dhamori ta bhatkuli,2025-09-16,350000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a88e,233018,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of protective wall on the drains in front of the rural hospital at Churni Taluka Chikhaldara.,2025-09-16,1000000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a862,232955,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at at nanduri ta dharni near hanuman temple,2025-09-16,1000000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a95b,233405,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of bridge infront of z p school chichona ta anjangav surji,2025-09-16,1000000.0,True,566690.0,1,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a95a,233404,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall at lehgaon (gazipur) near hanuman temple ta. daryapur,2025-09-16,1500000.0,True,1499496.0,1,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a7f3,232683,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,Construction of road from Gajanan Rahate house to Pramod Rahate house at isegaon Achalpur.,2025-09-16,700000.0,False,0.0,0,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a962,233412,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of community hall near dr babasaheb ambedkar statue at khairi ta achalpur,2025-09-16,1000000.0,True,999670.0,2,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a963,233413,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road  from juber maulan house to gausiya masjid at wrd no 6 taranagr achalpur,2025-09-16,1000000.0,True,998775.0,1,,recommended,,,2025-09-16,
6a89c8052f87e3172f71a960,233410,BALWANT BASWANT WANKHADE,,BALWANT BASWANT WANKHADE,6a90d9df60cc5ec1e4c3051d,Lok Sabha,18,Maharashtra,AMRAVATI,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),Normal/Others,construction of road towards muslim kabrasthan at uparai ta daryapur,2025-09-16,1000000.0,True,990844.0,1,,recommended,,,2025-09-16,
